inf,nan,0.000000,nan,nan,nan
inf,nan,0.000000,nan,nan,nan
138.470195,19.827689,0.143120,19.310231,0.517458,0.003926
inf,nan,0.000000,nan,nan,nan
64.520070,16.093552,0.248608,15.611612,0.481941,0.007875
